week_year,city,kitchen,brand_name,orders,gmv_nac
2026-08-10,Medellín,11 MANILA,AVOCALIA TURBO,251,11510000
2026-08-10,Bogotá,50 CHICO,AVOCALIA TURBO,227,10418400
2026-08-10,Medellín,12 LAURELES,AVOCALIA TURBO,171,8922000
2026-08-10,Bogotá,65 CALLE 109,AVOCALIA TURBO,144,5976000
2026-08-10,Medellín,11 MANILA,Burritos & Co Turbo,141,6552100
2026-08-10,Barranquilla,32 BARRANQUILLA,Green House Turbo,139,5127100
2026-08-10,Medellín,11 MANILA,BRUNCH & MUNCH TURBO,127,7813900
2026-08-10,Bogotá,65 CALLE 109,BRUNCH & MUNCH TURBO,116,6813100
2026-08-10,Barranquilla,32 BARRANQUILLA,AVOCALIA TURBO,110,4225900
2026-08-10,Medellín,12 LAURELES,Burritos & Co Turbo,107,4928100
2026-08-10,Bucaramanga,42 CABECERA,Burritos & Co Turbo,107,4478100
2026-08-10,Bucaramanga,42 CABECERA,AVOCALIA TURBO,96,3678300
2026-08-10,Bogotá,03 CHAPINERO,AVOCALIA TURBO,93,4242800
2026-08-10,Bucaramanga,42 CABECERA,La Cuadra Turbo,87,4663200
2026-08-10,Bogotá,08 ANDES,AVOCALIA TURBO,85,3213900
2026-08-10,Bogotá,36 VILLA DEL PRADO,AVOCALIA TURBO,82,3879700
2026-08-10,Bogotá,03 CHAPINERO,Green House Turbo,79,3273800
2026-08-10,Bogotá,02 PARQUE 93,AVOCALIA TURBO,79,3942500
2026-08-10,Bogotá,50 CHICO,BRUNCH & MUNCH TURBO,78,4297800
2026-08-10,Medellín,11 MANILA,Desayunos de la Abuela Turbo,74,4099600
2026-08-10,Bogotá,01 USAQUEN,AVOCALIA TURBO,73,3585300
2026-08-10,Bogotá,69 ARRECIFE,AVOCALIA TURBO,73,3087100
2026-08-10,Medellín,12 LAURELES,Green House Turbo,71,2840200
2026-08-10,Bogotá,06 COLINA,Burritos & Co Turbo,70,3905800
2026-08-10,Bogotá,65 CALLE 109,Green House Turbo,69,2684700
2026-08-10,Bogotá,03 CHAPINERO,BRUNCH & MUNCH TURBO,67,3384400
2026-08-10,Medellín,11 MANILA,Cinnabon Turbo,66,2230400
2026-08-10,Bogotá,65 CALLE 109,Ñamgucheria Turbo,66,3201900
2026-08-10,Medellín,11 MANILA,La Cuadra Turbo,62,3828800
2026-08-10,Bogotá,36 VILLA DEL PRADO,Burritos & Co Turbo,61,3598500
2026-08-10,Bogotá,03 CHAPINERO,Burritos & Co Turbo,61,3154200
2026-08-10,Bogotá,08 ANDES,Burritos & Co Turbo,59,2598200
2026-08-10,Bogotá,02 PARQUE 93,Burritos & Co Turbo,58,2898300
2026-08-10,Bogotá,65 CALLE 109,Burritos & Co Turbo,57,3126200
2026-08-10,Bogotá,69 ARRECIFE,Mr Beast Burger Turbo,54,2694300
2026-08-10,Bogotá,71 CEDRITOS,Green House Turbo,54,2132600
2026-08-10,Medellín,12 LAURELES,BRUNCH & MUNCH TURBO,52,2803200
2026-08-10,Bogotá,71 CEDRITOS,Ñamgucheria Turbo,52,2626600
2026-08-10,Bogotá,65 CALLE 109,La Cuadra Turbo,52,2961900
2026-08-10,Medellín,11 MANILA,The Breakfast Club Turbo,52,3153600
2026-08-10,Bogotá,06 COLINA,AVOCALIA TURBO,50,2062800
2026-08-10,Bogotá,08 ANDES,La Cuadra Turbo,50,2955300
2026-08-10,Bogotá,71 CEDRITOS,AVOCALIA TURBO,50,2439500
2026-08-10,Barranquilla,32 BARRANQUILLA,Burritos & Co Turbo,50,2227700
2026-08-10,Medellín,12 LAURELES,The Breakfast Club Turbo,49,2702100
2026-08-10,Bogotá,08 ANDES,BRUNCH & MUNCH TURBO,48,2379500
2026-08-10,Bogotá,36 VILLA DEL PRADO,Mr Beast Burger Turbo,47,2562700
2026-08-10,Bogotá,38 KENNEDY,AVOCALIA TURBO,47,2341400
2026-08-10,Medellín,11 MANILA,Honest Food Turbo,47,2251800
2026-08-10,Barranquilla,32 BARRANQUILLA,La Cuadra Turbo,47,3421100
2026-08-10,Medellín,12 LAURELES,Desayunos de la Abuela Turbo,46,2330400
2026-08-10,Medellín,11 MANILA,Monteverde Turbo,46,1888400
2026-08-10,Bogotá,61 CHICO CINNABON,cinnabon pase turbo,46,1780000
2026-08-10,Bogotá,02 PARQUE 93,Green House Turbo,46,2300400
2026-08-10,Cali,24 SAN FERNANDO,La Cuadra Turbo,46,3779600
2026-08-10,Bogotá,38 KENNEDY,Burritos & Co Turbo,45,2801100
2026-08-10,Medellín,12 LAURELES,Cinnabon Turbo,43,1420600
2026-08-10,Bogotá,38 KENNEDY,Mr Beast Burger Turbo,42,2336000
2026-08-10,Bogotá,65 CALLE 109,Cinnabon Turbo,42,1430700
2026-08-10,Medellín,12 LAURELES,Mr Beast Burger Turbo,42,1991000
2026-08-10,Bogotá,01 USAQUEN,Green House Turbo,39,1784200
2026-08-10,Bogotá,01 USAQUEN,Ñamgucheria Turbo,39,2247400
2026-08-10,Bucaramanga,42 CABECERA,Green House Turbo,38,1309000
2026-08-10,Bogotá,65 CALLE 109,The Breakfast Club Turbo,38,1806600
2026-08-10,Cartagena,33 CARTAGENA,AVOCALIA TURBO,38,1660100
2026-08-10,Medellín,12 LAURELES,La Cuadra Turbo,37,2358300
2026-08-10,Bogotá,71 CEDRITOS,BRUNCH & MUNCH TURBO,37,1781500
2026-08-10,Bogotá,69 ARRECIFE,La Cuadra Turbo,37,2182600
2026-08-10,Bogotá,65 CALLE 109,Desayunos de la Abuela Turbo,36,2274000
2026-08-10,Bogotá,36 VILLA DEL PRADO,Green House Turbo,36,1539400
2026-08-10,Bogotá,03 CHAPINERO,The Breakfast Club Turbo,36,1873900
2026-08-10,Bogotá,01 USAQUEN,BRUNCH & MUNCH TURBO,34,1793400
2026-08-10,Cartagena,33 CARTAGENA,Green House Turbo,34,1384600
2026-08-10,Barranquilla,32 BARRANQUILLA,Cinnabon Turbo,33,1008600
2026-08-10,Bogotá,65 CALLE 109,Monteverde Turbo,33,1163300
2026-08-10,Bogotá,01 USAQUEN,La Cuadra Turbo,32,1725700
2026-08-10,Bogotá,06 COLINA,Mr Beast Burger Turbo,32,1770900
2026-08-10,Cali,22 SANTA MONICA,AVOCALIA TURBO,32,1796600
2026-08-10,Medellín,12 LAURELES,Monteverde Turbo,30,1126800
2026-08-10,Bogotá,36 VILLA DEL PRADO,Honest Food Turbo,30,1490300
2026-08-10,Medellín,12 LAURELES,Honest Food Turbo,30,1329000
2026-08-10,Cali,46 INGENIO,Burritos & Co Turbo,30,1653100
2026-08-10,Medellín,12 LAURELES,House of Salads Turbo,29,1294100
2026-08-10,Bogotá,36 VILLA DEL PRADO,Cinnabon Turbo,29,864400
2026-08-10,Bogotá,02 PARQUE 93,Honest Food Turbo,29,1210600
2026-08-10,Bogotá,03 CHAPINERO,Ñamgucheria Turbo,29,1344900
2026-08-10,Bogotá,03 CHAPINERO,Desayunos de la Abuela Turbo,29,1542200
2026-08-10,Cali,46 INGENIO,AVOCALIA TURBO,28,1425900
2026-08-10,Medellín,11 MANILA,Ñamgucheria Turbo,28,1258200
2026-08-10,Bogotá,03 CHAPINERO,Monteverde Turbo,28,1032400
2026-08-10,Bogotá,69 ARRECIFE,Green House Turbo,27,1284700
2026-08-10,Bogotá,03 CHAPINERO,Honest Food Turbo,27,1106100
2026-08-10,Barranquilla,32 BARRANQUILLA,The Breakfast Club Turbo,27,1355900
2026-08-10,Bogotá,36 VILLA DEL PRADO,Ñamgucheria Turbo,27,1722000
2026-08-10,Barranquilla,32 BARRANQUILLA,Desayunos de la Abuela Turbo,26,1256200
2026-08-10,Barranquilla,32 BARRANQUILLA,BRUNCH & MUNCH TURBO,26,1183200
2026-08-10,Bogotá,02 PARQUE 93,Mr Beast Burger Turbo,26,1469200
2026-08-10,Bucaramanga,42 CABECERA,BRUNCH & MUNCH TURBO,26,1260800
2026-08-10,Bogotá,06 COLINA,Honest Food Turbo,25,1141800
2026-08-10,Bogotá,03 CHAPINERO,Cinnabon Turbo,25,692600
2026-08-10,Bogotá,71 CEDRITOS,Burritos & Co Turbo,25,1491800
2026-08-10,Medellín,12 LAURELES,Ñamgucheria Turbo,25,1044600
2026-08-10,Bogotá,01 USAQUEN,Cinnabon Turbo,25,1078700
2026-08-10,Bogotá,08 ANDES,Mr Beast Burger Turbo,24,1126900
2026-08-10,Bogotá,71 CEDRITOS,La Cuadra Turbo,24,1776700
2026-08-10,Bogotá,65 CALLE 109,Mr Beast Burger Turbo,24,1388200
2026-08-10,Bogotá,08 ANDES,Ñamgucheria Turbo,24,1090400
2026-08-10,Cali,24 SAN FERNANDO,Green House Turbo,24,1001000
2026-08-10,Bogotá,36 VILLA DEL PRADO,Monteverde Turbo,23,932900
2026-08-10,Cali,24 SAN FERNANDO,Burritos & Co Turbo,23,1366100
2026-08-10,Bucaramanga,42 CABECERA,Ñamgucheria Turbo,23,967800
2026-08-10,Bogotá,65 CALLE 109,Honest Food Turbo,23,1099000
2026-08-10,Bogotá,03 CHAPINERO,La Cuadra Turbo,23,1247900
2026-08-10,Cali,24 SAN FERNANDO,AVOCALIA TURBO,22,1238000
2026-08-10,Barranquilla,32 BARRANQUILLA,Monteverde Turbo,21,708800
2026-08-10,Bogotá,06 COLINA,Cinnabon Turbo,21,677500
2026-08-10,Bogotá,02 PARQUE 93,La Cuadra Turbo,21,1087500
2026-08-10,Bogotá,36 VILLA DEL PRADO,The Breakfast Club Turbo,21,1097700
2026-08-10,Bogotá,06 COLINA,The Breakfast Club Turbo,21,1297600
2026-08-10,Bucaramanga,42 CABECERA,The Breakfast Club Turbo,21,1024200
2026-08-10,Bogotá,06 COLINA,Monteverde Turbo,20,770600
2026-08-10,Bogotá,38 KENNEDY,Ñamgucheria Turbo,20,1161600
2026-08-10,Cali,22 SANTA MONICA,La Cuadra Turbo,20,1136700
2026-08-10,Bogotá,50 CHICO,Desayunos de la Abuela Turbo,20,1125400
2026-08-10,Bogotá,50 CHICO,The Breakfast Club Turbo,19,1088000
2026-08-10,Barranquilla,32 BARRANQUILLA,Honest Food Turbo,19,704900
2026-08-10,Bogotá,38 KENNEDY,Green House Turbo,19,848600
2026-08-10,Bogotá,36 VILLA DEL PRADO,La Cuadra Turbo,19,1172200
2026-08-10,Bogotá,71 CEDRITOS,Desayunos de la Abuela Turbo,19,1260900
2026-08-10,Cartagena,33 CARTAGENA,Burritos & Co Turbo,19,1041700
2026-08-10,Medellín,11 MANILA,Desgranados & Co Turbo,19,1007100
2026-08-10,Barranquilla,32 BARRANQUILLA,Mr Beast Burger Turbo,18,952800
2026-08-10,Bogotá,65 CALLE 109,The Egg Spot Turbo,18,966000
2026-08-10,Bogotá,08 ANDES,The Breakfast Club Turbo,17,1081700
2026-08-10,Bogotá,02 PARQUE 93,Ñamgucheria Turbo,17,989700
2026-08-10,Bogotá,36 VILLA DEL PRADO,Desayunos de la Abuela Turbo,17,1015000
2026-08-10,Cartagena,33 CARTAGENA,La Cuadra Turbo,17,1195000
2026-08-10,Medellín,11 MANILA,The Egg Spot Turbo,17,1114800
2026-08-10,Bogotá,08 ANDES,Desayunos de la Abuela Turbo,17,937100
2026-08-10,Bogotá,01 USAQUEN,Mr Beast Burger Turbo,17,890100
2026-08-10,Bogotá,69 ARRECIFE,La Casa Mexicana Turbo,16,937300
2026-08-10,Bogotá,01 USAQUEN,SAN JERÓNIMO TURBO,16,506000
2026-08-10,Bogotá,01 USAQUEN,Burritos & Co Turbo,16,553500
2026-08-10,Bogotá,36 VILLA DEL PRADO,Desgranados & Co Turbo,16,676200
2026-08-10,Bucaramanga,42 CABECERA,Mr Beast Burger Turbo,16,982500
2026-08-10,Medellín,12 LAURELES,The Egg Spot Turbo,16,882200
2026-08-10,Bucaramanga,42 CABECERA,El Ejecutivo Turbo,15,598000
2026-08-10,Bogotá,06 COLINA,Desayunos de la Abuela Turbo,15,1063500
2026-08-10,Bogotá,69 ARRECIFE,Honest Food Turbo,15,705600
2026-08-10,Bogotá,36 VILLA DEL PRADO,BRUNCH & MUNCH TURBO,15,1369000
2026-08-10,Bucaramanga,42 CABECERA,Cinnabon Turbo,15,382400
2026-08-10,Medellín,11 MANILA,House of Salads Turbo,15,529900
2026-08-10,Bogotá,71 CEDRITOS,Local Cocina Consciente turbo,14,750000
2026-08-10,Bogotá,69 ARRECIFE,Ñamgucheria Turbo,14,918600
2026-08-10,Cali,22 SANTA MONICA,BRUNCH & MUNCH TURBO,14,604700
2026-08-10,Bogotá,36 VILLA DEL PRADO,House Of Burgers Turbo,14,677100
2026-08-10,Barranquilla,32 BARRANQUILLA,Ñamgucheria Turbo,14,647400
2026-08-10,Bogotá,02 PARQUE 93,House Of Burgers Turbo,14,816300
2026-08-10,Cali,22 SANTA MONICA,Green House Turbo,13,544600
2026-08-10,Bogotá,03 CHAPINERO,Mr Beast Burger Turbo,13,621200
2026-08-10,Bogotá,08 ANDES,Honest Food Turbo,13,561100
2026-08-10,Bogotá,06 COLINA,Ñamgucheria Turbo,13,755400
2026-08-10,Bogotá,03 CHAPINERO,Desgranados & Co Turbo,13,604700
2026-08-10,Bogotá,02 PARQUE 93,Monteverde Turbo,13,520300
2026-08-10,Bogotá,38 KENNEDY,La Cuadra Turbo,13,1020900
2026-08-10,Medellín,11 MANILA,House Of Burgers Turbo,13,826100
2026-08-10,Bogotá,71 CEDRITOS,Honest Food Turbo,13,644700
2026-08-10,Bogotá,01 USAQUEN,Honest Food Turbo,13,545000
2026-08-10,Bucaramanga,42 CABECERA,Desayunos de la Abuela Turbo,12,525300
2026-08-10,Cartagena,33 CARTAGENA,Ñamgucheria Turbo,12,618500
2026-08-10,Bogotá,08 ANDES,House of Salads Turbo,12,384900
2026-08-10,Bogotá,03 CHAPINERO,The Egg Spot Turbo,12,457000
2026-08-10,Cali,22 SANTA MONICA,Mr Beast Burger Turbo,12,700400
2026-08-10,Cali,46 INGENIO,Mr Beast Burger Turbo,12,662800
2026-08-10,Bogotá,71 CEDRITOS,Desgranados & Co Turbo,12,782900
2026-08-10,Medellín,12 LAURELES,Desayunos mi Tierrita Turbo,12,458000
2026-08-10,Bogotá,03 CHAPINERO,Almuerzos de la Casa Turbo,11,431500
2026-08-10,Bogotá,02 PARQUE 93,La Casa Mexicana Turbo,11,415700
2026-08-10,Bogotá,08 ANDES,Monteverde Turbo,11,458300
2026-08-10,Bucaramanga,42 CABECERA,Monteverde Turbo,11,371300
2026-08-10,Cali,24 SAN FERNANDO,House Of Burgers Turbo,11,608800
2026-08-10,Bogotá,01 USAQUEN,Desgranados & Co Turbo,11,475600
2026-08-10,Bogotá,02 PARQUE 93,Doritos Locos By Dorito Turbo,11,429800
2026-08-10,Medellín,12 LAURELES,Desgranados & Co Turbo,11,619200
2026-08-10,Medellín,12 LAURELES,El Jefe Turbo,10,558700
2026-08-10,Cali,24 SAN FERNANDO,Mr Beast Burger Turbo,10,384500
2026-08-10,Barranquilla,32 BARRANQUILLA,House of Salads Turbo,10,288300
2026-08-10,Bogotá,65 CALLE 109,Almuerzos de la Casa Turbo,10,332300
2026-08-10,Medellín,12 LAURELES,Frost By Oreo Turbo,10,297900
2026-08-10,Bogotá,65 CALLE 109,Desgranados & Co Turbo,10,400900
2026-08-10,Medellín,11 MANILA,Señor Burrito Turbo,10,431200
2026-08-10,Cartagena,33 CARTAGENA,Honest Food Turbo,10,387500
2026-08-10,Medellín,11 MANILA,SAN JERÓNIMO TURBO,10,333500
2026-08-10,Medellín,12 LAURELES,La Casa Mexicana Turbo,10,499900
2026-08-10,Cali,46 INGENIO,Acpm Corrientazo Turbo,10,442600
2026-08-10,Medellín,11 MANILA,La Casa Mexicana Turbo,10,424700
2026-08-10,Cartagena,33 CARTAGENA,Mr Beast Burger Turbo,10,428000
2026-08-10,Bogotá,38 KENNEDY,Honest Food Turbo,9,402800
2026-08-10,Cali,46 INGENIO,Cinnabon Turbo,9,341300
2026-08-10,Cali,46 INGENIO,Honest Food Turbo,9,587400
2026-08-10,Barranquilla,32 BARRANQUILLA,The Egg Spot Turbo,9,444500
2026-08-10,Bogotá,69 ARRECIFE,Numa Cocina Mediterranea - Turbo,9,538600
2026-08-10,Barranquilla,32 BARRANQUILLA,SAN JERÓNIMO TURBO,9,276000
2026-08-10,Cartagena,33 CARTAGENA,El Ejecutivo Turbo,9,314900
2026-08-10,Cali,46 INGENIO,Almuerzos de la Casa Turbo,9,289100
2026-08-10,Medellín,11 MANILA,Mr Beast Burger Turbo,9,488900
2026-08-10,Barranquilla,32 BARRANQUILLA,Almuerzos de la Casa Turbo,9,314100
2026-08-10,Bogotá,08 ANDES,Alba Vegetarian Turbo,9,375200
2026-08-10,Bogotá,03 CHAPINERO,SAN JERÓNIMO TURBO,9,287500
2026-08-10,Bogotá,65 CALLE 109,La Casa Mexicana Turbo,9,385200
2026-08-10,Cali,22 SANTA MONICA,El Jefe Turbo,9,387600
2026-08-10,Bogotá,71 CEDRITOS,La Casa Mexicana Turbo,9,459000
2026-08-10,Cali,22 SANTA MONICA,Ñamgucheria Turbo,9,520300
2026-08-10,Bogotá,65 CALLE 109,Casa Árabe Turbo,9,447000
2026-08-10,Bogotá,02 PARQUE 93,House of Salads Turbo,8,248200
2026-08-10,Bogotá,71 CEDRITOS,El Ejecutivo Turbo,8,310500
2026-08-10,Cali,24 SAN FERNANDO,Cinnabon Turbo,8,175500
2026-08-10,Cali,24 SAN FERNANDO,Monteverde Turbo,8,323300
2026-08-10,Cali,46 INGENIO,Monteverde Turbo,8,318700
2026-08-10,Bogotá,03 CHAPINERO,El Ejecutivo Turbo,8,240100
2026-08-10,Bogotá,08 ANDES,Desgranados & Co Turbo,8,404400
2026-08-10,Bogotá,06 COLINA,Green House Turbo,8,338200
2026-08-10,Medellín,11 MANILA,Vicio Turbo,8,323400
2026-08-10,Barranquilla,32 BARRANQUILLA,La Casa Mexicana Turbo,8,357300
2026-08-10,Bogotá,38 KENNEDY,BRUNCH & MUNCH TURBO,8,344800
2026-08-10,Medellín,11 MANILA,Almuerzos de la Casa Turbo,8,351100
2026-08-10,Bogotá,03 CHAPINERO,Numa Cocina Mediterranea - Turbo,8,254600
2026-08-10,Bucaramanga,42 CABECERA,SAN JERÓNIMO TURBO,8,379500
2026-08-10,Bogotá,01 USAQUEN,The Breakfast Club Turbo,8,314000
2026-08-10,Medellín,11 MANILA,El Jefe Turbo,8,552400
2026-08-10,Barranquilla,32 BARRANQUILLA,El Ejecutivo Turbo,7,254700
2026-08-10,Bogotá,06 COLINA,SAN JERÓNIMO TURBO,7,322000
2026-08-10,Bogotá,38 KENNEDY,La Casa Mexicana Turbo,7,285900
2026-08-10,Bogotá,02 PARQUE 93,Frost By Oreo Turbo,7,200900
2026-08-10,Bucaramanga,42 CABECERA,House Of Burgers Turbo,7,268900
2026-08-10,Bogotá,50 CHICO,Ñamgucheria Turbo,7,321600
2026-08-10,Cali,22 SANTA MONICA,Desgranados & Co Turbo,7,398300
2026-08-10,Medellín,11 MANILA,Frost By Oreo Turbo,7,273700
2026-08-10,Medellín,11 MANILA,Bottaniko Turbo,7,326900
2026-08-10,Bogotá,02 PARQUE 93,Desgranados & Co Turbo,7,383500
2026-08-10,Bogotá,02 PARQUE 93,Desayunos de la Abuela Turbo,7,343700
2026-08-10,Cali,24 SAN FERNANDO,Desgranados & Co Turbo,7,317400
2026-08-10,Bogotá,06 COLINA,Desgranados & Co Turbo,7,369700
2026-08-10,Bogotá,50 CHICO,The Egg Spot Turbo,7,339400
2026-08-10,Bogotá,36 VILLA DEL PRADO,La Casa Mexicana Turbo,7,371400
2026-08-10,Barranquilla,32 BARRANQUILLA,Alba Vegetarian Turbo,7,218200
2026-08-10,Bogotá,06 COLINA,La Casa Mexicana Turbo,7,445100
2026-08-10,Cali,22 SANTA MONICA,Burritos & Co Turbo,7,318600
2026-08-10,Cali,46 INGENIO,Señor Burrito Turbo,7,301100
2026-08-10,Bucaramanga,42 CABECERA,Honest Food Turbo,7,250400
2026-08-10,Bogotá,06 COLINA,La Cuadra Turbo,7,316200
2026-08-10,Bogotá,01 USAQUEN,La Casa Mexicana Turbo,7,343800
2026-08-10,Cali,46 INGENIO,Desgranados & Co Turbo,6,259900
2026-08-10,Bucaramanga,42 CABECERA,La Casa Mexicana Turbo,6,224800
2026-08-10,Cali,46 INGENIO,BRUNCH & MUNCH TURBO,6,258900
2026-08-10,Cali,22 SANTA MONICA,Frost By Oreo Turbo,6,129100
2026-08-10,Bogotá,08 ANDES,Casa Árabe Turbo,6,250600
2026-08-10,Bogotá,03 CHAPINERO,Frost By Oreo Turbo,6,128200
2026-08-10,Bogotá,69 ARRECIFE,Señor Burrito Turbo,6,225700
2026-08-10,Bogotá,38 KENNEDY,Frost By Oreo Turbo,6,194600
2026-08-10,Cali,22 SANTA MONICA,Cacerola Turbo,6,507600
2026-08-10,Bogotá,03 CHAPINERO,House of Salads Turbo,6,353900
2026-08-10,Bogotá,36 VILLA DEL PRADO,The Egg Spot Turbo,6,264800
2026-08-10,Bogotá,08 ANDES,The Egg Spot Turbo,6,219400
2026-08-10,Bogotá,06 COLINA,House of Salads Turbo,6,247800
2026-08-10,Bogotá,03 CHAPINERO,Doritos Locos By Dorito Turbo,6,259300
2026-08-10,Medellín,12 LAURELES,Vicio Turbo,6,277500
2026-08-10,Cali,24 SAN FERNANDO,BRUNCH & MUNCH TURBO,6,287300
2026-08-10,Bogotá,01 USAQUEN,El Jefe Turbo,6,808200
2026-08-10,Cali,22 SANTA MONICA,El Ejecutivo Turbo,6,247200
2026-08-10,Bogotá,01 USAQUEN,Doritos Locos By Dorito Turbo,6,318000
2026-08-10,Bogotá,01 USAQUEN,Casa Árabe Turbo,6,219900
2026-08-10,Cali,22 SANTA MONICA,The Breakfast Club Turbo,6,246200
2026-08-10,Bogotá,71 CEDRITOS,El Calentao Turbo,6,239400
2026-08-10,Bogotá,01 USAQUEN,House of Salads Turbo,6,271100
2026-08-10,Bogotá,71 CEDRITOS,Monteverde Turbo,6,267000
2026-08-10,Bogotá,06 COLINA,The Egg Spot Turbo,6,431600
2026-08-10,Cali,24 SAN FERNANDO,La Casa Mexicana Turbo,6,270900
2026-08-10,Bogotá,03 CHAPINERO,Alba Vegetarian Turbo,6,253200
2026-08-10,Bogotá,71 CEDRITOS,The Breakfast Club Turbo,6,297400
2026-08-10,Medellín,12 LAURELES,Alba Vegetarian Turbo,6,321500
2026-08-10,Medellín,11 MANILA,El Ejecutivo Turbo,6,286700
2026-08-10,Medellín,12 LAURELES,Señor Burrito Turbo,5,209800
2026-08-10,Cartagena,33 CARTAGENA,Monteverde Turbo,5,196400
2026-08-10,Cali,22 SANTA MONICA,Mañanero Diario Turbo,5,169400
2026-08-10,Bogotá,03 CHAPINERO,La Casa Mexicana Turbo,5,162500
2026-08-10,Bucaramanga,42 CABECERA,Señor Burrito Turbo,5,295900
2026-08-10,Cali,22 SANTA MONICA,Cinnabon Turbo,5,202400
2026-08-10,Bogotá,08 ANDES,Señor Burrito Turbo,5,228500
2026-08-10,Bogotá,03 CHAPINERO,Desayunos mi Tierrita Turbo,5,213200
2026-08-10,Bogotá,01 USAQUEN,Desayunos mi Tierrita Turbo,5,239800
2026-08-10,Bogotá,02 PARQUE 93,BRUNCH & MUNCH TURBO,5,229400
2026-08-10,Bogotá,08 ANDES,Frost By Oreo Turbo,5,132200
2026-08-10,Bucaramanga,42 CABECERA,House of Salads Turbo,5,168500
2026-08-10,Bogotá,02 PARQUE 93,El Ejecutivo Turbo,5,168500
2026-08-10,Bucaramanga,42 CABECERA,Almuerzos de la Casa Turbo,5,183100
2026-08-10,Bogotá,71 CEDRITOS,Frost By Oreo Turbo,5,130000
2026-08-10,Bogotá,08 ANDES,Almuerzos de la Casa Turbo,5,202500
2026-08-10,Bogotá,69 ARRECIFE,Casa Árabe Turbo,5,208200
2026-08-10,Bucaramanga,42 CABECERA,Frost By Oreo Turbo,5,108400
2026-08-10,Bogotá,65 CALLE 109,Frost By Oreo Turbo,5,121400
2026-08-10,Bogotá,38 KENNEDY,Doritos Locos By Dorito Turbo,5,228900
2026-08-10,Bogotá,69 ARRECIFE,Burrito Cantina Turbo,5,188600
2026-08-10,Medellín,12 LAURELES,Almuerzos de la Casa Turbo,5,239200
2026-08-10,Medellín,11 MANILA,Desayunos mi Tierrita Turbo,5,205300
2026-08-10,Cali,46 INGENIO,Frost By Oreo Turbo,5,200400
2026-08-10,Bogotá,69 ARRECIFE,Monteverde Turbo,5,219700
2026-08-10,Medellín,12 LAURELES,El Ejecutivo Turbo,5,156000
2026-08-10,Bogotá,50 CHICO,Frost By Oreo Turbo,5,176700
2026-08-10,Bogotá,38 KENNEDY,The Breakfast Club Turbo,5,397200
2026-08-10,Bogotá,02 PARQUE 93,SAN JERÓNIMO TURBO,5,172500
2026-08-10,Bogotá,08 ANDES,La Casa Mexicana Turbo,5,217000
2026-08-10,Bogotá,36 VILLA DEL PRADO,Frost By Oreo Turbo,5,140200
2026-08-10,Bogotá,36 VILLA DEL PRADO,House of Salads Turbo,5,205400
2026-08-10,Cali,46 INGENIO,Desayunos de la Abuela Turbo,5,243700
2026-08-10,Bogotá,69 ARRECIFE,BRUNCH & MUNCH TURBO,5,169900
2026-08-10,Bogotá,65 CALLE 109,Alba Vegetarian Turbo,5,149000
2026-08-10,Bogotá,65 CALLE 109,Selvatiko Turbo,4,249400
2026-08-10,Medellín,12 LAURELES,SAN JERÓNIMO TURBO,4,115000
2026-08-10,Bogotá,01 USAQUEN,Alba Vegetarian Turbo,4,171300
2026-08-10,Cartagena,33 CARTAGENA,Pret Sandwich Bistro Turbo,4,175900
2026-08-10,Barranquilla,32 BARRANQUILLA,El Jefe Turbo,4,201500
2026-08-10,Bogotá,50 CHICO,Alba Vegetarian Turbo,4,576400
2026-08-10,Bogotá,36 VILLA DEL PRADO,Alba Vegetarian Turbo,4,131900
2026-08-10,Bogotá,08 ANDES,Numa Cocina Mediterranea - Turbo,4,236500
2026-08-10,Bogotá,71 CEDRITOS,Casa Árabe Turbo,4,138000
2026-08-10,Barranquilla,32 BARRANQUILLA,Acpm Corrientazo Turbo,4,125300
2026-08-10,Bucaramanga,42 CABECERA,Desgranados & Co Turbo,4,202200
2026-08-10,Barranquilla,32 BARRANQUILLA,Bottaniko Turbo,4,124600
2026-08-10,Bogotá,02 PARQUE 93,Señor Burrito Turbo,4,156400
2026-08-10,Cali,46 INGENIO,Pret Sandwich Bistro Turbo,4,179400
2026-08-10,Bogotá,36 VILLA DEL PRADO,Desayunos mi Tierrita Turbo,4,224300
2026-08-10,Bogotá,69 ARRECIFE,Acpm Corrientazo Turbo,4,147700
2026-08-10,Bogotá,06 COLINA,Señor Burrito Turbo,4,173500
2026-08-10,Bogotá,01 USAQUEN,Almuerzos de la Casa Turbo,4,119500
2026-08-10,Cali,22 SANTA MONICA,The Egg Spot Turbo,4,145800
2026-08-10,Bogotá,06 COLINA,Alba Vegetarian Turbo,4,162200
2026-08-10,Cali,24 SAN FERNANDO,Honest Food Turbo,4,119000
2026-08-10,Bogotá,71 CEDRITOS,Numa Cocina Mediterranea - Turbo,4,153600
2026-08-10,Bogotá,69 ARRECIFE,Pret Sandwich Bistro Turbo,4,224800
2026-08-10,Cartagena,33 CARTAGENA,Almuerzos de la Casa Turbo,4,145400
2026-08-10,Bogotá,69 ARRECIFE,SAN JERÓNIMO TURBO,4,172500
2026-08-10,Cartagena,33 CARTAGENA,Señor Burrito Turbo,4,119600
2026-08-10,Bogotá,50 CHICO,Green House Turbo,4,102400
2026-08-10,Cali,24 SAN FERNANDO,El Ejecutivo Turbo,4,156100
2026-08-10,Bogotá,02 PARQUE 93,Casa Árabe Turbo,4,220200
