week_year,city,kitchen,brand_name,orders,gmv_nac
2026-08-24,Medellín,Manila,AVOCALIA TURBO,331,15635100
2026-08-24,Medellín,Manila,BRUNCH & MUNCH TURBO,219,12815700
2026-08-24,Bogotá,Chico,AVOCALIA TURBO,205,8928900
2026-08-24,Medellín,Laureles,AVOCALIA TURBO,197,8905500
2026-08-24,Bogotá,Calle 109,BRUNCH & MUNCH TURBO,153,8935500
2026-08-24,Barranquilla,Barranquilla,Green House Turbo,145,4850600
2026-08-24,Barranquilla,Barranquilla,AVOCALIA TURBO,145,5948400
2026-08-24,Bogotá,Calle 109,AVOCALIA TURBO,126,5780800
2026-08-24,Bogotá,Chico,BRUNCH & MUNCH TURBO,116,6473700
2026-08-24,Medellín,Manila,Burritos & Co Turbo,114,4642900
2026-08-24,Bucaramanga,Bucaramanga,AVOCALIA TURBO,113,4691700
2026-08-24,Medellín,Laureles,Burritos & Co Turbo,106,4881500
2026-08-24,Bucaramanga,Bucaramanga,Burritos & Co Turbo,103,4342200
2026-08-24,Bogotá,Parque 93,AVOCALIA TURBO,103,4619700
2026-08-24,Bogotá,Chapinero,Green House Turbo,96,3911900
2026-08-24,Bogotá,Calle 109,Burritos & Co Turbo,85,4075600
2026-08-24,Bogotá,Chapinero,AVOCALIA TURBO,83,3494300
2026-08-24,Bogotá,Usaquén,AVOCALIA TURBO,83,4207000
2026-08-24,Bucaramanga,Bucaramanga,La Cuadra Turbo,76,4171000
2026-08-24,Bogotá,Andes,AVOCALIA TURBO,74,3187700
2026-08-24,Medellín,Manila,Cinnabon Turbo,73,2748200
2026-08-24,Bogotá,Calle 109,Desayunos de la Abuela Turbo,73,4136400
2026-08-24,Bogotá,Arrecife,AVOCALIA TURBO,72,3129000
2026-08-24,Medellín,Laureles,BRUNCH & MUNCH TURBO,72,4216700
2026-08-24,Bogotá,Villa del Prado,AVOCALIA TURBO,70,3231900
2026-08-24,Barranquilla,Barranquilla,La Cuadra Turbo,68,3558500
2026-08-24,Bogotá,Andes,BRUNCH & MUNCH TURBO,68,3667900
2026-08-24,Bogotá,Calle 109,Green House Turbo,68,2650400
2026-08-24,Bucaramanga,Bucaramanga,Green House Turbo,67,2422100
2026-08-24,Medellín,Manila,Desayunos de la Abuela Turbo,66,3410900
2026-08-24,Medellín,Laureles,Cinnabon Turbo,64,2078500
2026-08-24,Barranquilla,Barranquilla,Burritos & Co Turbo,63,2579400
2026-08-24,Bogotá,Colina,Burritos & Co Turbo,63,3357400
2026-08-24,Medellín,Manila,La Cuadra Turbo,61,3399300
2026-08-24,Bogotá,Villa del Prado,Burritos & Co Turbo,60,3082700
2026-08-24,Bogotá,Parque 93,Green House Turbo,60,2276300
2026-08-24,Bogotá,Andes,Burritos & Co Turbo,60,2973800
2026-08-24,Bogotá,Chapinero,Desayunos de la Abuela Turbo,60,3284800
2026-08-24,Bogotá,Colina,AVOCALIA TURBO,59,2763100
2026-08-24,Medellín,Laureles,La Cuadra Turbo,58,3818600
2026-08-24,Bogotá,Chapinero,BRUNCH & MUNCH TURBO,58,3521400
2026-08-24,Bogotá,Calle 109,La Cuadra Turbo,58,3110600
2026-08-24,Bogotá,Chapinero,Burritos & Co Turbo,57,2722800
2026-08-24,Bogotá,Chicó Cinnabon,cinnabon pase turbo,56,1875800
2026-08-24,Bogotá,Kennedy,Mr Beast Burger Turbo,54,3002100
2026-08-24,Cartagena,Cartagena,AVOCALIA TURBO,53,2436000
2026-08-24,Bogotá,Calle 109,Ñamgucheria Turbo,52,2629000
2026-08-24,Bogotá,Usaquén,Cinnabon Turbo,52,1750900
2026-08-24,Medellín,Laureles,Desayunos de la Abuela Turbo,51,2965100
2026-08-24,Bogotá,Chapinero,The Breakfast Club Turbo,49,2610900
2026-08-24,Bogotá,Parque 93,Burritos & Co Turbo,49,2979300
2026-08-24,Bogotá,Usaquén,Ñamgucheria Turbo,48,2353200
2026-08-24,Bogotá,Arrecife,La Cuadra Turbo,48,2857900
2026-08-24,Medellín,Manila,Honest Food Turbo,47,2286000
2026-08-24,Bogotá,Usaquén,BRUNCH & MUNCH TURBO,46,2407600
2026-08-24,Cali,San Fernando,Green House Turbo,45,1760400
2026-08-24,Medellín,Laureles,Mr Beast Burger Turbo,44,2359700
2026-08-24,Bogotá,Parque 93,La Cuadra Turbo,44,2275100
2026-08-24,Cali,Ingenio,AVOCALIA TURBO,43,1531300
2026-08-24,Bogotá,Villa del Prado,Mr Beast Burger Turbo,43,2522300
2026-08-24,Bogotá,Kennedy,Burritos & Co Turbo,43,2067000
2026-08-24,Bogotá,Andes,La Cuadra Turbo,43,2426900
2026-08-24,Barranquilla,Barranquilla,Desayunos de la Abuela Turbo,43,1958700
2026-08-24,Medellín,Manila,The Breakfast Club Turbo,43,2508000
2026-08-24,Bogotá,Villa del Prado,Green House Turbo,43,2180800
2026-08-24,Bogotá,Chico,The Breakfast Club Turbo,41,2302800
2026-08-24,Bogotá,Arrecife,Green House Turbo,41,1729000
2026-08-24,Medellín,Laureles,Honest Food Turbo,40,2061000
2026-08-24,Bogotá,Colina,Mr Beast Burger Turbo,40,2091800
2026-08-24,Bogotá,Cedritos,Ñamgucheria Turbo,39,1746800
2026-08-24,Bogotá,Usaquén,Green House Turbo,39,1719300
2026-08-24,Barranquilla,Barranquilla,Cinnabon Turbo,37,942600
2026-08-24,Cartagena,Cartagena,Green House Turbo,37,1744100
2026-08-24,Bogotá,Calle 109,Cinnabon Turbo,37,1126200
2026-08-24,Bogotá,Calle 109,Mr Beast Burger Turbo,37,2074800
2026-08-24,Bogotá,Cedritos,Burritos & Co Turbo,37,1566000
2026-08-24,Bogotá,Parque 93,Honest Food Turbo,37,1720900
2026-08-24,Bogotá,Andes,Mr Beast Burger Turbo,36,1986600
2026-08-24,Medellín,Laureles,Green House Turbo,34,1305400
2026-08-24,Medellín,Laureles,House of Salads Turbo,33,1229100
2026-08-24,Bucaramanga,Bucaramanga,BRUNCH & MUNCH TURBO,33,1695700
2026-08-24,Cartagena,Cartagena,La Cuadra Turbo,33,1958900
2026-08-24,Cali,Santa Monica,La Cuadra Turbo,33,1814800
2026-08-24,Bogotá,Chapinero,La Cuadra Turbo,32,1979900
2026-08-24,Barranquilla,Barranquilla,BRUNCH & MUNCH TURBO,30,1723600
2026-08-24,Cali,Santa Monica,AVOCALIA TURBO,30,1474400
2026-08-24,Medellín,Manila,Ñamgucheria Turbo,30,1413300
2026-08-24,Bucaramanga,Bucaramanga,Mr Beast Burger Turbo,30,1274200
2026-08-24,Medellín,Laureles,The Breakfast Club Turbo,29,1674900
2026-08-24,Bogotá,Villa del Prado,Cinnabon Turbo,29,940100
2026-08-24,Bogotá,Calle 109,The Breakfast Club Turbo,29,1914100
2026-08-24,Bogotá,Kennedy,AVOCALIA TURBO,29,1098300
2026-08-24,Bogotá,Villa del Prado,BRUNCH & MUNCH TURBO,29,1969100
2026-08-24,Cali,San Fernando,La Cuadra Turbo,29,1663500
2026-08-24,Bogotá,Andes,Desayunos de la Abuela Turbo,28,1447900
2026-08-24,Bogotá,Usaquén,Burritos & Co Turbo,28,1674000
2026-08-24,Bogotá,Chapinero,Honest Food Turbo,28,1469600
2026-08-24,Cali,Ingenio,Honest Food Turbo,27,1199300
2026-08-24,Bogotá,Villa del Prado,Desayunos de la Abuela Turbo,27,1819300
2026-08-24,Medellín,Laureles,Ñamgucheria Turbo,27,1280700
2026-08-24,Bogotá,Villa del Prado,La Cuadra Turbo,26,1942800
2026-08-24,Bogotá,Usaquén,La Cuadra Turbo,26,1305400
2026-08-24,Bogotá,Cedritos,Green House Turbo,26,1012100
2026-08-24,Bogotá,Usaquén,Mr Beast Burger Turbo,25,1509000
2026-08-24,Bogotá,Cedritos,AVOCALIA TURBO,25,775700
2026-08-24,Bogotá,Chapinero,Cinnabon Turbo,24,725800
2026-08-24,Bucaramanga,Bucaramanga,The Breakfast Club Turbo,24,990700
2026-08-24,Bogotá,Calle 109,Honest Food Turbo,24,1124800
2026-08-24,Barranquilla,Barranquilla,The Breakfast Club Turbo,23,1074800
2026-08-24,Bogotá,Andes,Honest Food Turbo,22,890800
2026-08-24,Bogotá,Kennedy,La Cuadra Turbo,22,1389400
2026-08-24,Bogotá,Andes,Ñamgucheria Turbo,22,990100
2026-08-24,Barranquilla,Barranquilla,Honest Food Turbo,21,859800
2026-08-24,Bogotá,Chapinero,Mr Beast Burger Turbo,21,1140200
2026-08-24,Bogotá,Villa del Prado,Honest Food Turbo,21,975700
2026-08-24,Bogotá,Colina,Honest Food Turbo,21,991500
2026-08-24,Bogotá,Colina,Desayunos de la Abuela Turbo,21,1201700
2026-08-24,Barranquilla,Barranquilla,Almuerzos de la Casa Turbo,20,590300
2026-08-24,Bogotá,Kennedy,Green House Turbo,20,746800
2026-08-24,Bogotá,Arrecife,Honest Food Turbo,20,884500
2026-08-24,Bucaramanga,Bucaramanga,Honest Food Turbo,20,851900
2026-08-24,Cali,San Fernando,AVOCALIA TURBO,19,661300
2026-08-24,Bogotá,Colina,Ñamgucheria Turbo,19,1003000
2026-08-24,Bogotá,Arrecife,Mr Beast Burger Turbo,19,1076700
2026-08-24,Cartagena,Cartagena,Burritos & Co Turbo,19,913400
2026-08-24,Bogotá,Andes,The Breakfast Club Turbo,19,913100
2026-08-24,Bogotá,Calle 109,Monteverde Turbo,19,649500
2026-08-24,Bogotá,Cedritos,BRUNCH & MUNCH TURBO,18,760100
2026-08-24,Bogotá,Colina,Cinnabon Turbo,18,634500
2026-08-24,Bogotá,Colina,La Cuadra Turbo,17,903100
2026-08-24,Bucaramanga,Bucaramanga,Cinnabon Turbo,16,287100
2026-08-24,Medellín,Manila,Frost By Oreo Turbo,16,489300
2026-08-24,Bogotá,Parque 93,Mr Beast Burger Turbo,16,992600
2026-08-24,Bogotá,Usaquén,The Breakfast Club Turbo,16,622300
2026-08-24,Bogotá,Chapinero,SAN JERÓNIMO TURBO,16,644000
2026-08-24,Barranquilla,Barranquilla,Mr Beast Burger Turbo,16,791500
2026-08-24,Bogotá,Villa del Prado,Ñamgucheria Turbo,16,770100
2026-08-24,Barranquilla,Barranquilla,Monteverde Turbo,15,548600
2026-08-24,Medellín,Manila,Monteverde Turbo,15,481400
2026-08-24,Bogotá,Parque 93,Ñamgucheria Turbo,15,830500
2026-08-24,Medellín,Manila,Mr Beast Burger Turbo,15,827000
2026-08-24,Cartagena,Cartagena,Mr Beast Burger Turbo,14,711400
2026-08-24,Bogotá,Parque 93,SAN JERÓNIMO TURBO,14,471500
2026-08-24,Bucaramanga,Bucaramanga,Ñamgucheria Turbo,14,727500
2026-08-24,Bogotá,Usaquén,Honest Food Turbo,14,598800
2026-08-24,Bogotá,Colina,The Breakfast Club Turbo,13,791700
2026-08-24,Barranquilla,Barranquilla,El Jefe Turbo,13,549300
2026-08-24,Medellín,Manila,The Egg Spot Turbo,12,811000
2026-08-24,Bogotá,Chapinero,Frost By Oreo Turbo,12,250200
2026-08-24,Bogotá,Chapinero,Monteverde Turbo,12,369100
2026-08-24,Cali,San Fernando,Burritos & Co Turbo,12,680400
2026-08-24,Bogotá,Colina,Monteverde Turbo,12,458600
2026-08-24,Cartagena,Cartagena,Honest Food Turbo,12,510000
2026-08-24,Bogotá,Parque 93,BRUNCH & MUNCH TURBO,12,660700
2026-08-24,Bogotá,Arrecife,Ñamgucheria Turbo,11,629900
2026-08-24,Medellín,Laureles,Frost By Oreo Turbo,11,316200
2026-08-24,Medellín,Laureles,The Egg Spot Turbo,11,672600
2026-08-24,Bogotá,Kennedy,El Jefe Turbo,11,530400
2026-08-24,Bucaramanga,Bucaramanga,Desayunos de la Abuela Turbo,10,430300
2026-08-24,Bogotá,Kennedy,BRUNCH & MUNCH TURBO,10,620100
2026-08-24,Bogotá,Chapinero,Ñamgucheria Turbo,10,363600
2026-08-24,Bogotá,Chico,Desayunos de la Abuela Turbo,10,750600
2026-08-24,Bogotá,Calle 109,The Egg Spot Turbo,10,593400
2026-08-24,Bogotá,Colina,Green House Turbo,10,493400
2026-08-24,Barranquilla,Barranquilla,SAN JERÓNIMO TURBO,10,287500
2026-08-24,Bogotá,Andes,Frost By Oreo Turbo,9,245800
2026-08-24,Bogotá,Usaquén,SAN JERÓNIMO TURBO,9,230000
2026-08-24,Bucaramanga,Bucaramanga,Monteverde Turbo,9,343100
2026-08-24,Bogotá,Arrecife,Frost By Oreo Turbo,9,235100
2026-08-24,Bogotá,Parque 93,Desayunos de la Abuela Turbo,9,501800
2026-08-24,Bogotá,Andes,Monteverde Turbo,8,411300
2026-08-24,Barranquilla,Barranquilla,Señor Burrito Turbo,8,202800
2026-08-24,Cali,San Fernando,Honest Food Turbo,8,404400
2026-08-24,Cali,Santa Monica,BRUNCH & MUNCH TURBO,8,423100
2026-08-24,Medellín,Manila,La Casa Mexicana Turbo,8,345600
2026-08-24,Medellín,Manila,Almuerzos de la Casa Turbo,8,281600
2026-08-24,Medellín,Laureles,Vicio Turbo,8,371100
2026-08-24,Cartagena,Cartagena,Ñamgucheria Turbo,8,354400
2026-08-24,Medellín,Laureles,Desayunos mi Tierrita Turbo,8,367900
2026-08-24,Barranquilla,Barranquilla,The Egg Spot Turbo,8,395000
2026-08-24,Bogotá,Arrecife,Acpm Corrientazo Turbo,8,533200
2026-08-24,Bucaramanga,Bucaramanga,SAN JERÓNIMO TURBO,8,483000
2026-08-24,Cali,Santa Monica,The Breakfast Club Turbo,8,562300
2026-08-24,Bogotá,Cedritos,Frost By Oreo Turbo,8,156100
2026-08-24,Bogotá,Chapinero,The Egg Spot Turbo,8,323100
2026-08-24,Bogotá,Arrecife,SAN JERÓNIMO TURBO,8,299000
2026-08-24,Medellín,Manila,SAN JERÓNIMO TURBO,8,276000
2026-08-24,Bogotá,Cedritos,La Cuadra Turbo,8,418500
2026-08-24,Bogotá,Villa del Prado,Frost By Oreo Turbo,7,191900
2026-08-24,Bogotá,Chapinero,Almuerzos de la Casa Turbo,7,170900
2026-08-24,Bogotá,Villa del Prado,Monteverde Turbo,7,277500
2026-08-24,Bogotá,Andes,House of Salads Turbo,7,232700
2026-08-24,Medellín,Laureles,Almuerzos de la Casa Turbo,7,391400
2026-08-24,Medellín,Laureles,Señor Burrito Turbo,7,271000
2026-08-24,Cali,Ingenio,Burritos & Co Turbo,7,478300
2026-08-24,Medellín,Manila,House Of Burgers Turbo,7,399000
2026-08-24,Bogotá,Usaquén,El Jefe Turbo,7,336800
2026-08-24,Bogotá,Chico,Ñamgucheria Turbo,7,278500
2026-08-24,Medellín,Manila,House of Salads Turbo,7,291900
2026-08-24,Bogotá,Villa del Prado,The Breakfast Club Turbo,7,453700
2026-08-24,Bogotá,Chico,Frost By Oreo Turbo,6,205500
2026-08-24,Medellín,Laureles,Monteverde Turbo,6,190000
2026-08-24,Cali,Santa Monica,Burritos & Co Turbo,6,307900
2026-08-24,Bogotá,Usaquén,Pret Sandwich Bistro Turbo,6,237100
2026-08-24,Medellín,Manila,Señor Burrito Turbo,6,195200
2026-08-24,Bogotá,Arrecife,Señor Burrito Turbo,6,275800
2026-08-24,Bogotá,Calle 109,Desgranados & Co Turbo,6,335600
2026-08-24,Bogotá,Calle 109,Almuerzos de la Casa Turbo,6,195300
2026-08-24,Cali,San Fernando,Cinnabon Turbo,6,235300
2026-08-24,Cali,Ingenio,Señor Burrito Turbo,6,378100
2026-08-24,Bogotá,Colina,SAN JERÓNIMO TURBO,6,207000
2026-08-24,Bogotá,Colina,The Egg Spot Turbo,6,247500
2026-08-24,Bogotá,Villa del Prado,House Of Burgers Turbo,6,304900
2026-08-24,Medellín,Laureles,El Jefe Turbo,6,373700
2026-08-24,Barranquilla,Barranquilla,La Casa Mexicana Turbo,6,273400
2026-08-24,Cali,San Fernando,Monteverde Turbo,6,176700
2026-08-24,Cali,Ingenio,Cinnabon Turbo,6,144700
2026-08-24,Cali,Ingenio,Monteverde Turbo,6,258900
2026-08-24,Cali,Santa Monica,Cinnabon Turbo,6,210400
2026-08-24,Barranquilla,Barranquilla,Ñamgucheria Turbo,6,258700
2026-08-24,Barranquilla,Barranquilla,El Ejecutivo Turbo,5,211900
2026-08-24,Bucaramanga,Bucaramanga,Frost By Oreo Turbo,5,134400
2026-08-24,Bogotá,Andes,SAN JERÓNIMO TURBO,5,195500
2026-08-24,Cali,Santa Monica,El Jefe Turbo,5,172600
2026-08-24,Bogotá,Arrecife,BRUNCH & MUNCH TURBO,5,263500
2026-08-24,Bogotá,Andes,Desgranados & Co Turbo,5,177000
2026-08-24,Medellín,Laureles,Alba Vegetarian Turbo,5,185900
2026-08-24,Cali,Santa Monica,Green House Turbo,5,197700
2026-08-24,Bogotá,Villa del Prado,Desgranados & Co Turbo,5,233500
2026-08-24,Bogotá,Kennedy,Ñamgucheria Turbo,5,213000
2026-08-24,Medellín,Laureles,Burrito Cantina Turbo,5,120700
2026-08-24,Bogotá,Andes,Señor Burrito Turbo,5,224500
2026-08-24,Bogotá,Villa del Prado,The Egg Spot Turbo,5,280100
2026-08-24,Bogotá,Usaquén,Almuerzos de la Casa Turbo,5,193600
2026-08-24,Cali,Ingenio,Almuerzos de la Casa Turbo,5,237200
2026-08-24,Cali,Ingenio,Mr Beast Burger Turbo,5,171300
2026-08-24,Bogotá,Kennedy,The Breakfast Club Turbo,5,271200
2026-08-24,Cali,Ingenio,Desayunos de la Abuela Turbo,5,185700
2026-08-24,Bogotá,Arrecife,Numa Cocina Mediterranea - Turbo,5,305200
2026-08-24,Bogotá,Villa del Prado,SAN JERÓNIMO TURBO,5,161000
2026-08-24,Medellín,Manila,Desgranados & Co Turbo,5,282800
2026-08-24,Bucaramanga,Bucaramanga,Almuerzos de la Casa Turbo,5,162100
2026-08-24,Bogotá,Cedritos,Honest Food Turbo,5,324500
2026-08-24,Cali,Ingenio,BRUNCH & MUNCH TURBO,5,332200
2026-08-24,Bogotá,Andes,Casa Árabe Turbo,5,227200
2026-08-24,Bogotá,Arrecife,La Casa Mexicana Turbo,5,232600
2026-08-24,Cali,Santa Monica,Honest Food Turbo,4,145300
2026-08-24,Cali,San Fernando,Almuerzos de la Casa Turbo,4,168200
2026-08-24,Bogotá,Parque 93,Frost By Oreo Turbo,4,64500
2026-08-24,Bogotá,Kennedy,Honest Food Turbo,4,120000
2026-08-24,Bogotá,Parque 93,La Casa Mexicana Turbo,4,143300
2026-08-24,Medellín,Manila,Desayunos mi Tierrita Turbo,4,255800
2026-08-24,Bogotá,Calle 109,Alba Vegetarian Turbo,4,120700
2026-08-24,Cali,San Fernando,Mr Beast Burger Turbo,4,196400
2026-08-24,Medellín,Manila,Bottaniko Turbo,4,202700
2026-08-24,Bogotá,Villa del Prado,Desayunos mi Tierrita Turbo,4,335500
2026-08-24,Bogotá,Usaquén,Frost By Oreo Turbo,4,88300
2026-08-24,Cali,Santa Monica,Monteverde Turbo,4,131300
2026-08-24,Medellín,Manila,Foodology Court Turbo,4,443900
2026-08-24,Bogotá,Chico,Selvatiko Turbo,4,379100
2026-08-24,Bogotá,Cedritos,El Calentao Turbo,4,159100
2026-08-24,Bogotá,Calle 109,Frost By Oreo Turbo,4,128000
2026-08-24,Medellín,Laureles,Desgranados & Co Turbo,4,173900
2026-08-24,Cali,Santa Monica,Desayunos de la Abuela Turbo,4,223900
2026-08-24,Cali,San Fernando,BRUNCH & MUNCH TURBO,4,150800
2026-08-24,Bogotá,Kennedy,Frost By Oreo Turbo,4,125000
2026-08-24,Barranquilla,Barranquilla,Bottaniko Turbo,4,118300
2026-08-24,Medellín,Manila,Vicio Turbo,4,85400
2026-08-24,Bogotá,Parque 93,House Of Burgers Turbo,4,234500
2026-08-24,Barranquilla,Barranquilla,House of Salads Turbo,4,173100
2026-08-24,Cali,Santa Monica,SAN JERÓNIMO TURBO,4,172500
2026-08-24,Medellín,Laureles,Selvatiko Turbo,4,145500
2026-08-24,Medellín,Laureles,La Casa Mexicana Turbo,4,148800
2026-08-24,Barranquilla,Barranquilla,Alba Vegetarian Turbo,4,174500
2026-08-24,Bogotá,Cedritos,Desayunos de la Abuela Turbo,4,205500
2026-08-24,Bogotá,Parque 93,El Jefe Turbo,4,221900
2026-08-24,Bogotá,Colina,Desgranados & Co Turbo,4,237600
2026-08-24,Medellín,Manila,Alba Vegetarian Turbo,3,125100
2026-08-24,Barranquilla,Barranquilla,Frost By Oreo Turbo,3,62600
2026-08-24,Bucaramanga,Bucaramanga,The Egg Spot Turbo,3,68500
2026-08-24,Bogotá,Cedritos,Local Cocina Consciente turbo,3,172500
2026-08-24,Bogotá,Usaquén,Casa Árabe Turbo,3,266700
2026-08-24,Bogotá,Colina,Frost By Oreo Turbo,3,67600
2026-08-24,Bogotá,Chapinero,Desayunos mi Tierrita Turbo,3,116800
2026-08-24,Bogotá,Arrecife,Burrito Cantina Turbo,3,84500
2026-08-24,Bogotá,Kennedy,Cacerola Turbo,3,97300
2026-08-24,Bogotá,Usaquén,House Of Burgers Turbo,3,331500
2026-08-24,Cartagena,Cartagena,Acpm Corrientazo Turbo,3,139000
2026-08-24,Bogotá,Colina,Selvatiko Turbo,3,156500
2026-08-24,Bogotá,Villa del Prado,El Jefe Turbo,3,232800
2026-08-24,Bogotá,Chapinero,La Casa Mexicana Turbo,3,146100
2026-08-24,Bogotá,Chapinero,Selvatiko Turbo,3,103600
2026-08-24,Cali,Ingenio,La Casa Mexicana Turbo,3,134400
2026-08-24,Cali,San Fernando,El Jefe Turbo,3,206700
2026-08-24,Bogotá,Villa del Prado,Alba Vegetarian Turbo,3,109000
2026-08-24,Bogotá,Villa del Prado,El Ejecutivo Turbo,3,141200
2026-08-24,Barranquilla,Barranquilla,Foodology Court Turbo,3,86800
2026-08-24,Bogotá,Villa del Prado,Acpm Corrientazo Turbo,3,110000
2026-08-24,Bucaramanga,Bucaramanga,Desgranados & Co Turbo,3,101700
2026-08-24,Bogotá,Chapinero,House Of Burgers Turbo,3,146300
2026-08-24,Bogotá,Calle 109,Selvatiko Turbo,3,95400
2026-08-24,Bogotá,Calle 109,Pret Sandwich Bistro Turbo,3,187300
2026-08-24,Bucaramanga,Bucaramanga,El Jefe Turbo,3,130100
2026-08-24,Bogotá,Chapinero,Desgranados & Co Turbo,3,107300
2026-08-24,Cali,Santa Monica,Mr Beast Burger Turbo,3,125900
2026-08-24,Bogotá,Parque 93,Monteverde Turbo,3,119800
2026-08-24,Medellín,Manila,La Cuadra Desayunos Turbo,3,212900
2026-08-24,Bogotá,Chapinero,House of Salads Turbo,3,103300
2026-08-24,Cali,Santa Monica,Desgranados & Co Turbo,3,109200
2026-08-24,Bogotá,Usaquén,Monteverde Turbo,3,142000
2026-08-24,Medellín,Manila,Cacerola Turbo,3,178400
2026-08-24,Bogotá,Cedritos,Bottaniko Turbo,3,91800
2026-08-24,Bogotá,Chapinero,El Jefe Turbo,3,98300
2026-08-24,Bogotá,Chapinero,Alba Vegetarian Turbo,3,97500
2026-08-24,Medellín,Manila,Selvatiko Turbo,3,135200
2026-08-24,Bogotá,Andes,Almuerzos de la Casa Turbo,3,102100
2026-08-24,Bogotá,Andes,Burrito Cantina Turbo,3,143100
2026-08-24,Bogotá,Calle 109,La Cuadra Desayunos Turbo,3,168200
2026-08-24,Bogotá,Colina,Casa Árabe Turbo,3,224000
2026-08-24,Bogotá,Usaquén,Desgranados & Co Turbo,3,95200
2026-08-24,Bogotá,Kennedy,The Egg Spot Turbo,3,165200
2026-08-24,Medellín,Manila,El Jefe Turbo,3,160000
2026-08-24,Bogotá,Villa del Prado,La Casa Mexicana Turbo,3,185500
2026-08-24,Bogotá,Calle 109,La Casa Mexicana Turbo,3,156200
2026-08-24,Bogotá,Arrecife,Pret Sandwich Bistro Turbo,3,157700
2026-08-24,Bogotá,Kennedy,Doritos Locos By Dorito Turbo,3,144500
2026-08-24,Cali,Ingenio,Bottaniko Turbo,3,222600
2026-08-24,Bogotá,Cedritos,Almuerzos de la Casa Turbo,3,78200
2026-08-24,Bogotá,Parque 93,Desgranados & Co Turbo,3,146600
2026-08-24,Bogotá,Usaquén,Señor Burrito Turbo,3,349600
2026-08-24,Bogotá,Andes,La Cuadra Desayunos Turbo,3,95500
2026-08-24,Bogotá,Chapinero,Bottaniko Turbo,2,80700
2026-08-24,Medellín,Manila,El Ejecutivo Turbo,2,59300
2026-08-24,Medellín,Laureles,Pret Sandwich Bistro Turbo,2,86200
2026-08-24,Bogotá,Parque 93,Alba Vegetarian Turbo,2,95500
2026-08-24,Medellín,Manila,Acpm Corrientazo Turbo,2,108400
2026-08-24,Bogotá,Andes,La Casa Mexicana Turbo,2,148600
2026-08-24,Bucaramanga,Bucaramanga,Señor Burrito Turbo,2,42900
2026-08-24,Bogotá,Chico,House of Salads Turbo,2,51800
2026-08-24,Cali,San Fernando,La Casa Mexicana Turbo,2,93700
2026-08-24,Bogotá,Usaquén,Vicio Turbo,2,80400
2026-08-24,Cali,Santa Monica,Almuerzos de la Casa Turbo,2,68300
2026-08-24,Bogotá,Andes,Desayunos mi Tierrita Turbo,2,50300
2026-08-24,Bogotá,Calle 109,Acpm Corrientazo Turbo,2,47800
2026-08-24,Bogotá,Usaquén,Cacerola Turbo,2,108400
2026-08-24,Bogotá,Parque 93,Pret Sandwich Bistro Turbo,2,97200
2026-08-24,Bogotá,Parque 93,House of Salads Turbo,2,127100
2026-08-24,Bogotá,Colina,Señor Burrito Turbo,2,105800
2026-08-24,Cartagena,Cartagena,La Casa Mexicana Turbo,2,78700
2026-08-24,Cali,Santa Monica,Alba Vegetarian Turbo,2,58800
2026-08-24,Bucaramanga,Bucaramanga,Desayunos mi Tierrita Turbo,2,161200
2026-08-24,Bogotá,Cedritos,Burrito Cantina Turbo,2,62300
2026-08-24,Bucaramanga,Bucaramanga,Acpm Corrientazo Turbo,2,68600
2026-08-24,Bogotá,Chapinero,Cacerola Turbo,2,96400
2026-08-24,Bogotá,Chapinero,Vicio Turbo,2,63600
2026-08-24,Bogotá,Chico,The Egg Spot Turbo,2,147500
2026-08-24,Cali,Santa Monica,La Casa Mexicana Turbo,2,83400
2026-08-24,Bucaramanga,Bucaramanga,El Ejecutivo Turbo,2,49300
2026-08-24,Bucaramanga,Bucaramanga,La Casa Mexicana Turbo,2,88500
2026-08-24,Bogotá,Usaquén,Burrito Cantina Turbo,2,132700
2026-08-24,Bogotá,Colina,Alba Vegetarian Turbo,2,95200
2026-08-24,Barranquilla,Barranquilla,Pret Sandwich Bistro Turbo,2,65700
2026-08-24,Bogotá,Colina,House of Salads Turbo,2,69700
2026-08-24,Cartagena,Cartagena,House of Salads Turbo,2,55700
2026-08-24,Cali,Ingenio,Ñamgucheria Turbo,2,118400
2026-08-24,Bogotá,Colina,La Casa Mexicana Turbo,2,78800
2026-08-24,Bogotá,Parque 93,Señor Burrito Turbo,2,40000
2026-08-24,Bogotá,Kennedy,Monteverde Turbo,2,124900
2026-08-24,Cartagena,Cartagena,Señor Burrito Turbo,2,63200
2026-08-24,Bogotá,Colina,Pret Sandwich Bistro Turbo,2,86800
2026-08-24,Bogotá,Chapinero,Pret Sandwich Bistro Turbo,2,166500
2026-08-24,Barranquilla,Barranquilla,Acpm Corrientazo Turbo,2,85000
2026-08-24,Bogotá,Arrecife,Monteverde Turbo,2,72300
2026-08-24,Bogotá,Calle 109,Casa Árabe Turbo,2,78700
2026-08-24,Bucaramanga,Bucaramanga,Bottaniko Turbo,2,80900
2026-08-24,Bogotá,Villa del Prado,House of Salads Turbo,2,88600
2026-08-24,Bucaramanga,Bucaramanga,Alba Vegetarian Turbo,2,83900
2026-08-24,Barranquilla,Barranquilla,Vicio Turbo,2,41800
2026-08-24,Medellín,Laureles,El Ejecutivo Turbo,2,66000
2026-08-24,Cartagena,Cartagena,BRUNCH & MUNCH TURBO,2,88500
